"399,955,822,515,033"	61069	"18,35,10749"	22327	5.9
"1,062,245,412,853"	12846	"28,12,10749,37"	38665	3.7
"5,171,188,944"	19665	"18,53"	2575	6.2
"12,074,889,144,038"	1150	"18,9648,53"	11644	7.3
"7,794,810,127,569"	61921	"28,80"	146227	4.9
"89,451,114,810,205"	1614	18	68924	6.9
"118,684,030,923,392"	3026	"35,18,10749"	253235	5.7
"56,881,897,731,024"	67897	"12,35,10751"	22102	5.6
"516,262,575,658"	225898	"35,18,10749"	18701	6.4
"607,003,262,295"	7270	"1,810,749"	10068	5.8
"12,688,227,512,689"	12677	14	848	6.5
"157,355,530,290"	52405	"1,810,749"	36811	6.7
"852,641,520"	510	"35,18,36"	522	7.3
"11,788,516,851,204"	52443	18	130150	6.7
"737,757,377,413,275"	130938	36	12246	6.5
"207,202,862,983"	956	"28,80,53"	13809	6.9
"13,473,364,091,757"	67767	"12,28,878"	27380	3.5
"111,811,666,937"	11181	18	10549	7.3
"112,161,112,163,112,000"	5696	"1,810,749"	33870	6.8
"127,450,833,192,335"	71872	"12,18,878"	245703	6.2
"2,159,312,436,886"	1243	"3,510,749"	10739	6.2
"16,402,256,925,472"	97942	"18,36"	127560	6.7
"5,494,839,348,198"	6011	"80,18,9648"	37903	7.2
"1,615,806,161,580,510,000"	12714	27	396152	5.3
"6,681,111,516,952"	56173	"10749,878,27,28,80"	10017	5.9
"557,661,637,132"	40256	"18,9648,53"	11468	7
"5,763,712,288,937,690"	41671	10402	193613	6.7
"3,268,792,295"	57030	18	17436	4.4
"256,166,734,516,811"	21678	"80,18,53,36"	43434	6.7
"22,991,355,012,670"	107730	"53,18"	31166	5.6
"22,462,124,405,813,000"	57154	"37,28,18,36"	69848	9.3
"548,535,485,454,855"	14999	"27,878"	8408	6.9
"28,412,222,278,891"	26713	"28,80,18,53"	332411	4.5
"878,469,792,462"	57557	"28,16,878"	9389	6.7
"110,045,378,921"	2087	"12,14,28"	9626	5
"380,203,710,205"	95320	53	75638	6
"546,912,100,739,995"	54733	35	8363	7
"806,028,420,615,543"	80602	"35,80,18"	15670	6.4
"42,911,764,295,638"	10995	"27,28"	290555	5.7
"545,005,836,854,499"	54507	"10402,18,10749"	8328	6.5
"264,855,151,813"	61373	"16,35,10751"	10982	5.9
"189,625,981,733"	2589	"18,36,10752"	205	7.5
"181,821,533,618,082"	18184	"28,80,18,53"	1620	5.9
"9,780,217,815,565"	51864	"1,810,402"	175541	5.8
"3036,62,12261"	1024823	"53,28"	241254	4.6
"1,131,730,852,876"	2876	53	31932	5.4
"2,040,222,720,051"	19840	"27,18,9648,53"	1933	7.4
"1,020,517,362,712"	2710	"27,28,53,878"	679	7.7
"35,321,127,271,932"	14674	"18,107,511,040,210,700"	11113	7.4
"118,643,325,911,863"	33254	"27,53,9648"	3597	5.6
"5,435,058,782,219,960"	65734	35	193893	6.4
"132,421,251,919,159"	13235	"35,18,10749"	9675	6.9
"562,525,204,952,051"	52049	35	9988	5.8
"1,550,089,449,221"	11770	"27,53"	948	7.4
"47,561,997,728,640"	89113	"3,510,751,878"	21765	4.7
"6,195,182,889,779"	72024	35	146304	6.7
"159,981,085,911,477"	40223	"28,35,80,53"	7516	6.4
"36,055,214,422,434"	2150	"27,80"	41439	5.8
"27,855,229,927,858"	7145	"3,510,749"	2752	5.2
"236,595,831,738,334"	58316	35	9429	5.9
"675,996,136,367,849"	84061	"18,14,10749"	38117	6
"8,183,110,225,025"	59291	"27,53"	9792	6.1
"14,886,198,060,950"	54967	35	13778	5.1
"126,911,169,731,557,000"	15287	18	228203	7.4
"5,333,658,197,101,510"	130687	35	41382	5.6
"761,269,410,366,526"	75687	18	13960	6
"292,218,422,373,128"	168667	"351,040,210,749"	114150	7.3
"104,301,086,033,260"	53178	"18,35,10749"	26602	4.8
"22,332,053,879"	7623	"18,80,53"	10223	6.9
"467,727,383,658,019"	57895	"27,53"	16028	4.6
"2,514,715,897,120,240"	130822	35	15639	3.3
"771,562,701,125,503"	150641	10751	16112	6.3
"18,965,691,205"	20907	"80,18,53"	26390	6.2
"142,612,578,710,017"	2765	"28,18,36"	27759	6.3
"5,306,187,979,517,440"	932248	27	109428	6.4
"54,645,897,053,037"	18281	"3,510,749"	23049	5.6
"6,065,329,116,855"	3289	"35,18,10751"	9310	4.9
"2,000,619,320,011"	64508	"28,12,878"	11411	4.1
"2,019,680,968,210,770"	190339	18	16988	3
"81,675,241,421,657"	19000	"28,80,18,53"	7304	7
"4,174,183,258,767"	63943	18	24747	5.5
"31,256,522,228"	134639	12	58048	2.9
"1,086,013,242,819"	17329	"14,18,53,10749"	1491	7.1
"29,372,293,696,929"	29342	"12,53"	2989	5.6
"878,543,131,112"	5572	"18,80,53"	10629	6.8
"11,212,797,255,493"	40541	"5,310,749"	255343	6.1
"118,631,891,857,599"	1577	"28,12,35,18,878,53"	4723	5.2
"5,443,415,265,444"	66856	"1,610,751"	10800	6.5
"19,332,459,083,037"	30422	"28,12,878"	25763	5
"608,984,582,710,993"	587800	"27,53"	79694	4.5
"1,151,034,612,707"	34611	"35,18,10751"	4032	7
"3,223,152,322,227"	67795	"18,964,810,749"	18615	5.8
"834,933,926,952"	1152	"80,18"	10673	7
"20,470,563,291"	1614	"1,810,749"	4584	7.2
"47,755,301,813"	29226	"1,810,749"	2977	6.9
"168,392,922,060,072"	54597	35	10760	6
"1,226,061,612,282"	78118	18	11093	7
"21,572,692,569"	2690	18	207	8.1
"844,734,485,206"	7395	35	8467	6.5
"479,045,344"	3026	"35,10749,18"	639	7.3
"5,251,363,644,079"	39996	18	24226	7.4
"575,993,365,420,189"	57130	"35,12"	9285	5.9
"201,891,921,010,127"	53177	"35,18,10749"	14709	6
"12,305,602,482,923"	67717	"18,35,10749"	74643	7.3
"22122,51992,64"	3893	"27,53,9648"	13788	4.8
"929906,62,819"	5655	"35,18,10749"	83666	7.6
"667,412,212,359,263"	66739	27	10781	5.9
"1,465,324,190,908,120,000"	110618	18	318850	6.4
"18,285,121,378,656,100"	20824	"3,510,751"	13908	3.7
"169,721,697,116,970"	10828	"14,18,10752"	1417	7.6
"619,811,523,457,451"	61175	"28,35,10751"	39180	4.8
"88,183,400,368,169"	6482	"80,18,10749"	16161	7.4
"966,258,582,555,086"	143079	"53,18,27"	49950	5.3
"609,501,832,635,476"	66960	"9648,12,35,10749,18"	10956	5.5
"1,068,361,511,118,070"	16590	"53,28,80,18"	9594	5.3
"3,881,110,811,109"	11090	"80,28,35"	4638	7.4
"959,951,676,229"	76230	"35,18,10749"	13972	4.6
"1,245,155,563,810"	1243	"1,810,749"	5038	6.7
"74,927,164,055,885"	75043	"28,12,18,10749"	13491	6.4
"33,260,417,421,593"	64815	"35,18,10749"	10571	5.4
"116,082,916,614"	67781	18	10994	7.2
"195,372,710,471,070"	54025	"35,27"	19994	5.3
"518,920,673,931"	17278	"35,80,9648"	25166	5.4
"1,202,184,471,243"	1243	"35,18"	30890	7
"5,172,866,011,288"	16834	"1,810,749"	23169	6.9
"191,685,542,626"	51600	"18,35,10749"	17403	5.7
"70,732,616,165"	24318	"35,878"	12120	5.3
"4765,5292,31"	16294	18	9800	7.6
"148,861,264,715,370"	15361	"538,789,648"	1090	6.8
"518,571,589,961,658"	302339	"35,18"	18475	4.6
"73,827,699,857"	7501	"28,878,53"	40160	5.1
"100,49,12052"	173607	"35,18,10402"	18074	5.5
"493,912,433,267"	1243	"35,18"	9689	6.4
"357,688,204,133"	50583	"3,510,402"	9781	6.7
"29,021,385,596,574"	52968	"12,28,14"	8009	6.8
"4,587,112,112,640"	1011	18	3877	6.7
"49,425,648,735,806"	19142	"878,28,12"	8854	4.3
"17,604,734,218,293"	20561	"1,810,749"	152599	6.2
"5,469,201,629,195"	54441	"18,36,10751,10749"	18840	6.9
"591,655,301,925"	2034	"53,80,18,9648"	68727	6.5
"74,036,556,385,384"	73832	"10749,35"	12657	4.7
"541,653,762,722,306"	37627	35	8265	6.8
"110,113,552,983"	72133	18	12410	6.3
"59,882,112,741,112,700"	14597	"14,18"	34647	7.2
"55,881,020,578,080"	57434	"35,10749,27"	73935	4.8
"1,205,111,481,206"	5306	"1,810,751"	28178	7.7
"2,283,722,178,114"	69987	"80,18,53"	185567	6.7
"4,482,176,504,787"	2176	"37,18"	264656	6.4
"7,166,743,542,535"	114646	"35,18"	35696	4.2
"1,091,710,268,290"	56205	"10752,18"	16351	5.7
"8,767,331,961,980"	140151	"28,12,18"	38717	5.3
"1,147,736,424,327"	58667	"9648,80,18,53"	18777	5.5
"10,032,165,921,658"	21647	"18,28,35"	2110	6.2
"92,815,674,951,797"	15218	"35,27,878"	9035	6.3
"778,777,776"	769	"28,35,80"	90	6.8
"11,511,451,711,510"	10965	"3,510,751"	771	7.1
"151,122,647,212,836"	1749	"10751,35,18"	12154	5.8
"448,384,374,431"	2226	"3,510,749"	9576	6.9
"110,845,576,500"	893	"281,074,910,752"	744	6.7
"162,013,391,619"	1614	"12,18,28,10749"	146	7.2
"21,555,161,979"	39	18	14	7.9
"12,831,185,472"	70500	"18,36"	45269	7.6
"111,645,181,100"	8858	35	9493	5.7
"4,922,737,917"	145304	"1,810,749"	22556	6.4
"1,330,723,952,047"	488	18	873	7.7
"12,114,985,008,121,100"	87537	"28,12,18,53"	33196	6.5
"116,124,771,580"	77965	"36,18,53,10752"	205596	8
"233,463,901,518,892"	34611	35	10765	6
"7,613,621,765,606"	10781	"1,810,402"	16769	7.2
"1,119,224,607,489,810"	109857	"3,510,751"	33217	5.9
"2,231,268,300,212,790"	1113116	27	132232	6
"8,215,481,270,089"	1524	"35,12,10749"	11153	7.1
"1,148,130,957,899,650"	56578	35	208134	6
"1,573,525,053,968"	3224	18	1165	6.8
"1,920,744,716,935"	510	"14,35"	4011	7.1
"54,421,472,180,602"	80602	"35,18"	17202	6.1
"1,920,516,817,187"	58094	"1,810,749"	9587	7
"109,802,023,608,785"	63306	"18,27,53"	65086	6.1
"24,783,867,055,775"	12786	"27,53"	10053	5.4
"292,205,139,113,242"	17825	"3,510,751"	11870	5.6
"478,793,803,096"	12114	"1,810,752"	11778	7.8
"38,044,838,256"	8246	"35,18"	586	6.7
"143,330,826,255,958"	19228	"10751,35"	18736	5.7
"128,341,891,819,498"	76422	"53,18"	134411	5.8
"3,051,133,165,236,800"	11012	"27,35,14"	287903	5.9
"2,212,310,920,387"	2294	"279,648,878"	9276	6.2
"10,065,397,802,975"	18069	"1,810,402"	15765	6.9
"10,371,648,311,477"	366	"28,80,18"	2142	6.6
"168,286,921,056,824"	57604	35	11397	5.5
"76,511,131,454"	19769	"80,18,53"	77016	7.2
"57,686,816,711,866"	18878	"80,18,53"	11478	5.8
"728,553,763,223,458"	76998	"1,810,749"	266856	7.8
"17,637,184,716,213"	61175	"35,80"	13411	4.7
"524,889,315,852"	34481	"35,18,10749"	10564	6.9
"12,248,113,905,401"	12238	"12,18,36,10752"	947	7.8
"21,319,213,189,832"	16848	27	24150	5.1
"12,182,184,784,368"	69371	18	228970	7
"78,150,395,202,234"	94108	"80,53,27,18"	18405	6.2
"92,732,395,920,212"	51600	"3,510,749"	6961	6.2
"6,961,489,446,485"	33341	"27,53"	11442	4.5
"25503,32,2130"	3026	"12,10751,14,35,10749"	2493	7.6
"2,178,529,277,277"	5292	18	14047	6.9
"174,193,666,230,614"	21183	"18,28,53,80"	64690	7.4
"284,724,926,521,104"	58628	35	11132	5.1
"44,912,222,617,265"	55476	"35,18,10749"	17127	5.6
"98,271,760,618,023"	17597	"27,53,878"	1562	6.5
"8,767,478,419,654"	52038	18	232679	6.3
"1,824,912,858,447"	39819	"35,18,10751"	17880	6.1
"54,117,719,631,031"	71947	"28,35,18,10749"	14736	7.4
"70,766,133,036"	58294	"28,35,53,10749"	9434	6.9
"182,771,915,951,329"	78562	35	23706	4.7
"52,886,575,144,889"	69237	"9648,53,27"	11531	4.3
"826,173,469,206"	41549	"18,14,27,53"	9100	6.3
"124,512,441,246"	1243	"18,53,80,10749"	116	7.3
"1,250,253,840,577,940"	1223175	"3,510,751"	38843	6.1
"417,312,927,056"	54441	"1,810,749"	1245	7.5
"13,240,164,754,764"	4762	18	4995	7.5
"21,651,511,118,793"	57895	"28,12,18,53"	10413	5.5
"74428,53807,49"	50460	18	14012	6.1
"592,933,700,842,547"	58260	"27,53"	9793	5.2
"560,451,828,441,421"	9039	27	12212	4.4
"56,066,279,227"	46297	"14,18,878,10749,10751"	13768	6.4
"5,644,656,447,418"	56453	"28,12,18,53"	8975	5
"1,230,868,291,263,290,000"	136153	"28,35"	342521	6
"12,052,744,289,828"	129718	"1,810,749"	45272	5.9
"1,100,638,976,408"	33316	"9648,27,878"	9424	5.5
"81,705,132,930,614"	139098	"18,80"	97367	6.8
"51,797,235,618,182"	21370	"80,28,53"	254904	6
"15,852,306,129,459"	27889	"18,9648,53"	18681	5.3
"492,715,365,017,604"	14392	"18,53,10752"	12162	7.2
"695,971,818,112,517"	67753	"14,18,27,28,53"	11495	5.9
"2,877,733,559,233"	37618	"80,53"	64689	5.8
"53714,32,1233"	45052	53	157849	6.5
"36,423,962,656,595"	36423	35	13166	4.6
"336,848,242,682,427"	11676	"10402,99"	37003	6.7
"385,597,190,027,422"	71901	"28,14,878"	12211	4.4
"379,341,828,852,851"	75646	"80,18,10402"	13816	5.1
"3,894,112,761,813"	1176	"1,810,749"	51828	7
"410,916,117,827,578"	69597	18	22798	6.7
"527,081,392,212,834"	16304	"80,53"	7501	5.9
"1,283,332,939,779"	15890	"28,35,53,80"	10743	6.4
"1,315,334,430"	13	"14,35"	37718	5.3
"894,537,815,852"	11472	"1,810,402"	15237	6.3
"12,435,852,958,530"	1776	"35,18,10749"	9686	6.2
"93,478,324,140"	150	28	97430	5.2
"695,973,642,211,514"	15002	"18,35,10749"	12257	4.8
"22,992,159,422,290"	1219210	10749	13539	5.4
"380,381,378"	280	"35,878"	68	7.5
"78,730,595,818,181"	129952	"10402,18,10749"	14024	6
"123,012,291,231"	1223	"35,80"	115	7.8
"2,231,121,116,886"	53267	18	7874	6.6
"685,610,039,977"	4037	"28,80,18,53"	4911	6.5
"11,701,534,676,793"	172	"18,53"	1988	6.7
"801,095,800,681,295"	161858	"18,35,10749"	16222	5
"97,775,211,741,901"	57962	35	9557	4.7
"36,847,575,472"	56710	"35,18,36,10749"	9026	6.7
"600,733,323,536,422"	151232	"1,810,751"	18276	5.5
"5,469,203,972,466"	54472	"35,18,80"	8321	7.4
"585,636,434,211,703"	84124	35	72359	5.6
"189,791,167,854,415"	57630	"3,510,402"	10186	5.6
"62,797,030,317,289"	12058	35	25704	5
"1,769,739,101,892"	5216	18	133694	6
"163,281,637,638,940"	1243	"3,510,749"	19265	6.8
"150,106,523,933,286"	56263	53	36047	4.7
"12,834,217,620,309"	2176	"12,80,18,9648,37"	8053	7
"12,647,215,723,621"	18204	"35,18,36"	2290	6
"3,223,117,055,576"	1108	"28,35,80,9648"	5236	7.2
"503,985,673,113,922"	50719	"53,35,27"	6552	6.1
"15,008,150,073,489"	5602	"53,18,9648"	1018	7.6
"12,791,187,451,536"	62872	"18,14,27,10749"	10075	5.4
"417,334,899,138"	1243	"35,18,10749"	38031	5.8
"3,762,536,662,116"	57446	"1,810,749,878"	42188	6.8
"51,072,577,551,246"	37948	"53,80,9648"	6687	6.5
"146,995,891,736"	1044	"12,18"	13853	4.8
"155,29369,52"	3131	"35,18"	31306	6.5
"1,069,231,293,489"	6011	"27,53,80"	8461	6.3
"14,987,571,417,798,500,000"	1498767	"18,53,878"	331592	5.5
"382,770,820,054"	56205	18	47692	6.6
"74,73,75"	68	"18,878"	19	8
"624,412,194,662,439"	35453	"28,53,878"	10045	6.5
"127,145,201,062"	5501	"18,80"	400	6.7
"2,191,116,221,309,280"	64992	"28,18,36"	253450	6.6
"73,421,228,349"	57030	"18,35,10752,80,53"	9104	6.5
"685,156,851,768,518"	68519	"53,18,9648"	11190	7.4
"496,095,720,781,039"	57207	"12,28,53"	16353	6
"172,881,818,218,616"	57581	"12,28,18"	23759	5.9
"166,442,763,861,671"	52968	"18,28,53"	24206	5
"1,511,098,051,329"	45996	"9648,18,80,53,27"	10185	6
"135,501,556,518,288"	16730	18	75033	5.2
"1,137,115,838,673"	53935	"18,53,80"	74536	4.8
"1,926,246,714,407"	15115	"28,35,18,36"	31668	6.1
"120,527,060,955"	122582	"35,18,10749,14,10402"	13501	5.7
"580,161,084,137,168"	78001	"18,14"	15208	5.6
"884,389,660,255"	1199049	"16,12,10751"	172391	5.8
"32,597,905,143,131"	119953	"53,878"	262543	5.6
"274,225,714,357,144"	21394	"28,12,14"	9288	4.8
"687,041,889,764,436"	240150	"18,28,53,80"	20083	6.7
"1,072,739,002,206"	22669	"1,810,769"	40880	4.5
"153,415,331,532"	1524	"10749,14,18,35"	137	7.4
"386,732,058,066,743"	119665	"35,18,10402"	264999	6.3
"572,361,946,193"	6201	"1,810,749"	454	6.7
"9,005,547,017,498"	144519	"1,810,752"	53457	7.2
"9,777,657,315,566"	1219769	18	288980	5.8
"190,192,193"	190	37	33	7.7
"4,812,204,718,997"	42	18	1951	6.9
"721,187,678,876,792"	2034	"1,810,749"	12405	7.6
"104,275,153,392"	7270	"18,10749,53"	10998	6.6
"120,512,081,204"	1201	"10749,35"	114	7
"571,665,714,742,841"	57594	"12,35"	9396	5.5
"77,122,713,211,155"	99710	"53,9648,18,80"	319910	5
"1,036,150,026,466"	1152	"1,810,752"	2604	6.7
"129,751,297,612,974"	12962	35	864	6.8
"43,442,591,549,624"	27226	"9648,27"	14435	5.3
"311,323,113,322,122"	31119	"1,810,402"	1931	6.1
"104,591,045,810,222"	10076	"12,28,53"	691	6.6
"7,499,312,859,967"	59958	"27,53"	9877	5.6
"806,029,030,119,598"	80602	"35,18,10749"	62008	6.2
"569,595,010,647"	8876	"28,12,18,10751"	12227	6.5
"236,592,864,055,422"	73499	"3,510,751"	13824	5.1
"506,420,525,834,257"	71068	"36,18"	71688	6.2
"782,977,829,880,678"	78297	"28,12,16,35,10751,14,10749"	15173	6.4
"97,885,442,154,422"	6482	"1,810,749"	8291	6.9
"9,778,247,851,944"	34453	"28,12,35"	13950	5.8
"776,324,869,780"	5140	"35,27,10749"	12158	4.5
"7,071,534,137,366"	19665	"27,53,14"	11586	4.5
"19,655,560,655,636"	61921	"27,53"	10008	5.3
"28,637,189,761,234"	12987	"3,510,749"	2830	4.4
"18324,18082,63"	28239	"53,9648,12"	12403	6.2
"87,588,217,859,174"	51866	35	34563	5.7
"191,847,702,816,857"	111247	35	14557	5.6
"53,093,822,523,709"	24657	"35,18,10752"	10368	5.8
"5,148,315,123,266"	64796	"27,53"	10280	5.5
"496,938,066,776"	1032	"181,040,210,749"	12637	6.1
"1,981,187,921,737"	5281	"35,18"	34152	6.7
"9,576,117,032,632"	2632	"3,510,749"	14434	5
"695,746,957,562,596"	69579	"27,878"	11470	4.5
"41,736,912,218,976"	2880	"36,18"	10741	6.4
"21,403,326,092,857"	54050	"3,510,749"	24940	5.3
"1,912,281,512,541,140,000"	168798	35	82679	5.5
"892,587,918,789"	7482	18	2013	7.4
"616,117,178,204"	5010	"10749,18"	1440	6.9
"110,061,186,611,661"	19012	"18,9648,53"	18041	5.5
"288,211,023,626"	3417	"1,810,749"	28029	6.2
"1,554,315,544,504"	13015	"28,18,53"	1123	6.4
"82,101,344,641,555"	56913	"27,9648,53"	14033	4.4
"1,733,903,021,245"	54441	"1,810,749"	87729	5.2
"25,130,108,605,470"	27889	"3,510,749"	16899	6.3
"1,221,056,723,079,190"	65452	"36,18"	245700	6.3
"191,171,817,720,851"	11983	"1,810,749"	37842	5.8
"819,624,068,198"	27436	"18,36"	9045	7.1
"17,120,773,031,620"	11401	"36,28"	44092	6.7
"45,450,453,714"	17329	"35,18,36"	16005	6.3
"106,901,892,103"	30711	18	44754	6.1
"76,338,138,859,263"	73833	"35,27"	23988	4
"2,841,262,564,236,850"	3026	"10749,18"	43949	7.4
"13,118,101,811"	1614	"1,810,749"	142	7.5
"328,558,858,150"	57434	"35,18,10749"	9603	6.9
"35,212,316,065"	16863	"1,810,749"	10712	6.9
"643,425,472,952,997"	3227	35	243938	5
"20,473,421,118"	648	18	10876	6.8
"72,466,577,556,807"	54472	"35,80"	86838	6.7
"10,132,370,422,231"	51864	"18,9648,53"	25208	6
"68,056,442,310"	7832	"18,36,10752"	613	7.7
"2,759,381,019,907"	19840	18	1913	7.2
"12,451,367,961,034,700"	66728	"53,878,18"	97370	6
"1,196,021,782,157"	8246	"35,18,10752"	801	7.1
"19,302,103,721,485"	64331	"28,35,53"	70829	4.7
"5,710,815,081,076,590"	54507	"991,040,210,751"	54518	4.8
"524,192,518,973"	6431	"18,53"	44214	7.3
"115,830,923,087"	1776	"18,80"	240	8.3
"120,411,186,811,703"	52038	"18,107,511,074,910,400"	9816	6.3
"51,396,391,463,915"	16938	"27,53"	10131	5.8
"2,629,111,642,599,270"	437833	18	339984	6.7
"575,995,612,818,976"	56591	35	8859	5.2
"2,628,288,038,560"	56828	"80,28,12,18,37"	11967	6.6
"3,489,555,361,532"	1141683	35	239563	7.1
"55,638,357,058,177"	3227	"3,510,749"	222899	6
"12,041,181,024,045"	40243	"35,10749,18"	4951	7.3
"1,320,781,166,413,440"	7397	"3,510,751"	10985	5.7
"2,880,223,116,165"	56953	35	9644	5.7
"16,866,925,912,959,100"	59521	"27,18,53"	332567	6.2
"47,661,897,620,189"	20218	"878,53"	1954	7.3
"5,481,215,345,376"	58059	"3,510,751"	15489	4.8
"187,921,760,518,284"	76705	"35,18"	15250	7.1
"106,233,912,109"	12698	"878,35,10751"	22345	3.3
"132,403,856,018,979"	58036	"28,12,35,53"	9448	6.1
"499,611,292,952,475"	18320	"35,18,10751"	38223	5.7
"656,831,446,426,283"	65678	"18,27"	11186	5.8
"400,365,745,117,605"	134156	"80,53"	136835	5.6
"4,726,111,558,332"	4027	"878,27,53"	5876	6.7
"9,321,025,072,227,450"	2036	"18,878"	264660	7.6
"303,622,296,941"	5953	"14,18,35"	492	7.3
"9,779,184,712,535"	66116	"3,510,749"	25462	6.6
"12,731,985,441,231,200,000"	1101410	"10751,12,878"	238603	5.7
"1,948,720,552,374"	57082	"1,810,749"	10691	6.6
"38,993,351,633,515"	190	"28,12,18,10752"	1251	7.2
"4,188,312,519,879"	41887	"12,35,18,878"	5172	6.2
"95,758,805,984,077"	56714	"3,510,749"	58680	5.5
"60,073,111,481,277,100"	83281	"18,53"	264644	8.1
"77,075,207,885,251"	72450	35	14577	6.5
"8,975,339,170,233"	10367	"35,80,27,53"	11592	6.4
"236,591,812,205"	41549	35	16406	5.7
"21,785,710,827,011"	34692	"18,53"	19052	6.6
"11,864,336,543,136"	33541	"10402,18"	3682	5.5
"129,671,316,407"	58518	"12,35,18,10749"	9683	5.1
"2,227,192,521,343"	21339	"35,80,53"	2084	6.1
"7,312,865,225,996,700"	52114	35	107811	5.7
"5,293,524,884"	90	"1,810,749"	2266	6.8
"2,231,229,921,278"	21526	18	13074	5.9
"56,323,396,822,226"	3289	"35,18,10749"	144340	5.4
"1,137,601,215,254"	37626	"10749,18"	48217	6.7
"7,107,012,313,896"	56205	"18,53,9648"	28211	5.9
"38,225,310,709,046"	47773	"35,80,18"	47502	4.8
"128,351,792,320,752"	39996	"18,28,35,80"	9950	6.5
"1,099,033,235,132,150"	19311	"1,810,749"	84892	7.7
"27,146,070,515,152"	82033	28	24227	4.5
"102,051,205,213,014"	32983	18	9672	6.4
"3064,8210,63"	172	"18,10749,37"	44853	5.6
"938,999,817,454"	20193	"53,27"	157544	4.6
"6,643,111,109,236,690"	155531	"28,35,878"	59678	6.3
"5,886,714,473,654,620"	11701	"181,074,910,752"	79777	5.8
"4,587,171,409,779"	37948	"80,53"	158011	6.6
"73,249,863,303,896"	78866	"36,18,10752,28"	407887	5.8
"45,586,559,671,559,600"	944713	"10751,28,12"	17043	5.3
"206,410,873,061"	56411	"35,18,10749"	8952	6.4
"23,725,616,152,970"	2352	"12,18"	62204	7.1
"770,791,554,377,078"	5292	"1,810,749"	13435	6.7
"4,659,389,456,368"	52405	"1,810,749"	17187	6.9
"468,746,882,224"	893	"28,53,80,10749"	319	7.5
"7,230,513,653,210,910"	227936	"10,749,878"	59457	5.9
"115,874,473,151"	15890	"80,18,9648"	9504	7.5
"56,731,189,311,661"	172	"80,18,53"	37414	6
"11,512,263,056,890"	1035	"18,14,27,53"	6217	6
"783,245,449,920,848"	130837	"27,9648,53"	26688	5.4
"2,669,361,029,522"	31497	"12,18,10749"	43867	8.4
"30,614,124,615,684"	50767	"35,10749,18"	6615	7.1
"2,165,722,418,877,990"	55299	"10752,18"	14574	7.7
"52,47,50"	42	"18,80,10402"	16	7.6
"54,691,128,785"	58094	"1,810,749"	39780	6.2
"2,969,187,504,690"	39104	"80,18"	21612	7.3
"339,251,844,735"	16304	"35,18,10749"	36691	5.8
"176,471,116,056,731"	2294	"28,35,53"	23631	6.3
"111,641,310,081,979"	37852	"80,35,18"	45324	6
"162,167,144,744,055"	40345	"16,12,10751"	12144	7
"169,627,033,770,336"	64883	"28,12,18,36,10752"	11658	7.4
"11,159,574,125,365"	56506	"1,810,751"	56601	6.3
"9,560,373,662,201"	15175	"18,27,53"	9552	7.5
"635,530,378,606"	488	"27,53,12"	578	7.5
"215,942,159,321,403"	3288	"3,510,749"	2105	6.4
"117,190,410,962,652,000"	126597	"16,35,18,10751"	126319	7.6
"425,584,391,776"	12964	"28,12,35"	10136	5.6
"98,953,221,228,177"	20400	"3,510,749"	67660	6.9
"1,847,157,269,778"	20400	"35,18"	10611	6.2
"174,917,481,750"	1788	"28,12,878,53"	154	7.3
"20,614,405,586"	4499	"359,648"	3049	6.4
"12,851,128,504,756"	12840	"53,878"	860	7
"14792,3,11084"	2690	"80,18,10749,53"	9281	7
"143,314,190,153,257"	90429	"28,53,10752"	75674	6.3
"203,815,895,938,673"	29214	"10402,18,10749,80"	9762	6.7
"62,341,617,403"	17403	"16,35"	3179	6.5
"223,056,942,231"	138	"35,80,10749"	184	7.3
"688,425,349,341,686"	68843	"35,12"	13335	6.2
"558,466,135,651,122,000"	934803	"878,18,53"	76726	6.6
"104,002,756,325,503"	10400	"10402,18,10749"	10269	6.2
"104,097,388,930"	280	"10751,14,878,12,35"	36819	6.6
"8,691,111,946,343"	57691	"28,12,35,18,10751,10402,10749"	17130	4.7
"2,256,952,256,941,140,000"	1299380	"35,80"	57214	6.5
"405,518,629,857"	13265	"18,36,10752"	11202	7.3
"154,242,157,935"	57446	"27,53"	9357	6.6
"53,828,194,872,202"	77147	"27,878,53"	13812	5.5
"4,941,567,317,489"	56735	"18,27,53"	9030	5.5
"27,011,825,875,726"	234818	"3,510,751"	19084	4.7
"52,057,547,995,384"	54584	35	8386	6.3
"38,956,529,465,297"	65298	"35,10751,14,18"	10437	7.2
"68,593,136,658"	16391	"1,810,749"	1360	7.3
"8,266,311,145,559,910"	1027017	"9,910,402"	101267	6.5
"115,998,223,200,694,000"	1053420	"10749,18"	222935	7.6
"1,241,189,215,370"	21053	"18,80"	10220	6.9
"6,592,059,162,632"	2632	"18,35"	284296	6.3
"3,094,296,223,346"	13776	"27,878"	31915	5.4
"4,982,477,964,724"	508	"27,9648,53"	11601	6.5
"115,195,745,815,309"	3224	18	205220	7.4
"11,148,217,111,269"	24173	"35,18"	11354	6.4
"848,733,592,091"	13265	"27,18,53,878"	16241	6.6
"600,723,484,757,855"	1223175	"14,10749,10751,35"	14191	5.8
"10,299,341,289,968,200,000"	836732	"18,964,810,749"	286565	6.1
"184,716,284,211,486"	232937	35	26710	4.3
"69,056,283,159,410"	13235	"18,12"	129670	7.4
"195,495,756,573"	15521	"27,35,53"	9059	6.7
