David Attenborough	2016
David Attenborough	1996
David Attenborough	1985
David Attenborough	2016
David Attenborough	2011
David Breashears	1993
Alan C. Blomquist	1986
Giancarlo Esposito	2012
James Lew	2017
Sally George	2002
Cary Fukunaga	2014
Cary Fukunaga	2014
Edwin Sherin	2000
Edwin Sherin	1999
Edwin Sherin	1998
Edwin Sherin	1997
Edwin Sherin	1996
Edwin Sherin	1995
Edwin Sherin	1994
Edwin Sherin	1993
Mario Piluso	1994
Gary Oldman	2001
Ivan Passer	2001
Joe Camp	1980
Joe Camp	1979
Roberts Gannaway	2000
Roberts Gannaway	1999
Roberts Gannaway	1998
George T. Miller	1999
Clive A. Smith	2004
Clive A. Smith	2003
Clive A. Smith	2002
Clive A. Smith	2000
Clive A. Smith	2000
Clive A. Smith	1999
Clive A. Smith	1997
Clive A. Smith	1996
Clive A. Smith	1990
Stan Winston	1977
Stan Winston	1975
Stan Winston	1974
Stan Winston	1973
Paul Aaron	2014
Paul Aaron	2013
Paul Aaron	2012
Paul Aaron	2010
Paul Aaron	2009
David Burton Morris	1995
Lauren Lazin	2012
Lauren Lazin	2001
Lauren Lazin	2000
Lauren Lazin	2011
Lauren Lazin	2006
Lauren Lazin	1999
Sam O'Steen	1975
Stephen Belber	2002
Don Mischer	2013
Don Mischer	2012
Don Mischer	2011
Don Mischer	2009
Don Mischer	2008
Don Mischer	2007
Don Mischer	2002
Don Mischer	1998
Don Mischer	1997
Don Mischer	1996
Don Mischer	1994
Don Mischer	1993
Don Mischer	1991
Don Mischer	1990
Don Mischer	1989
Don Mischer	1989
Don Mischer	1988
Don Mischer	1988
Don Mischer	1987
Don Mischer	1987
Don Mischer	1985
Don Mischer	1985
Don Mischer	1984
Don Mischer	1983
Don Mischer	1983
Don Mischer	1982
Don Mischer	1981
Don Mischer	1981
Don Mischer	1980
Don Mischer	2010
Don Mischer	2009
Don Mischer	2008
Beth McCarthy-Miller	2016
Beth McCarthy-Miller	2014
Beth McCarthy-Miller	2013
Beth McCarthy-Miller	2011
Beth McCarthy-Miller	2009
Beth McCarthy-Miller	2006
Beth McCarthy-Miller	2003
Beth McCarthy-Miller	2002
Beth McCarthy-Miller	2000
Beth McCarthy-Miller	1999
Beth McCarthy-Miller	2008
Lou Diamond Phillips	2016
Chad Callner	2008
Chad Callner	2002
Adrian Warren	1985
John Robert Hoffman	2009
Ian Toynton	2003
Janice Karman	1988
Janice Karman	1987
Janice Karman	1985
Rudy Bednar	2009
Rudy Bednar	2003
Rudy Bednar	2005
Rudy Bednar	2004
Rudy Bednar	1998
Rudy Bednar	1997
Rudy Bednar	1996
Rudy Bednar	1995
Rudy Bednar	1995
Rudy Bednar	1994
Rudy Bednar	1994
Rudy Bednar	1992
Rudy Bednar	1992
Rudy Bednar	1991
Rudy Bednar	1991
Rudy Bednar	1989
Rudy Bednar	1989
Richard Pryor	1996
Richard Pryor	1983
Richard Pryor	1974
Richard Pryor	1973
Richard Pryor	1985
Joe Layton	1974
Joe Layton	1966
Joe Layton	1965
Ivan Dixon	1967
Tim Reid	1988
David Smith	2016
Ron Krauss	2005
LeVar Burton	2016
LeVar Burton	1996
LeVar Burton	1977
LeVar Burton	2007
LeVar Burton	2007
LeVar Burton	2005
LeVar Burton	2005
LeVar Burton	2003
LeVar Burton	2003
LeVar Burton	2002
LeVar Burton	2001
LeVar Burton	1999
LeVar Burton	1998
LeVar Burton	1998
LeVar Burton	1997
LeVar Burton	1997
LeVar Burton	1996
LeVar Burton	1996
LeVar Burton	1995
LeVar Burton	1994
LeVar Burton	1993
LeVar Burton	1993
LeVar Burton	1992
LeVar Burton	1991
LeVar Burton	1990
LeVar Burton	1990
LeVar Burton	1987
LeVar Burton	1986
Barbara Jampel	1981
Blair Underwood	2017
Robert Ellis Miller	1963
Carl Deal	2010
Robert L. Collins	1975
Steven Cantor	2011
Steven Cantor	2008
Steven Cantor	2003
Steven Cantor	2014
Steven Sebring	2010
Frank De Felitta	1963
Greg Berlanti	2013
Laurence Olivier	1987
Laurence Olivier	1984
Laurence Olivier	1982
Laurence Olivier	1975
Laurence Olivier	1974
Laurence Olivier	1973
Laurence Olivier	1970
Laurence Olivier	1968
Laurence Olivier	1960
Jamie Mitchell	2017
Jamie Mitchell	1992
Jamie Mitchell	2014
Jamie Mitchell	1995
Lee Hirsch	2015
Lee Hirsch	2004
Lee Hirsch	2004
Bernard L. Kowalski	1977
Bernard L. Kowalski	1976
Kevin Clash	2012
Kevin Clash	2010
Kevin Clash	2004
Kevin Clash	2014
Kevin Clash	2013
Kevin Clash	2013
Kevin Clash	2012
Kevin Clash	2012
Kevin Clash	2011
Kevin Clash	2010
Kevin Clash	2009
Kevin Clash	2009
Kevin Clash	2008
Kevin Clash	2008
Kevin Clash	2007
Kevin Clash	2006
Kevin Clash	2006
Kevin Clash	2005
Kevin Clash	2004
Kevin Clash	2004
Kevin Clash	2003
Kevin Clash	2003
Kevin Clash	2002
Kevin Clash	2002
Kevin Clash	2001
Kevin Clash	2001
Kevin Clash	2000
Kevin Clash	1999
Kevin Clash	1997
Kevin Clash	1990
Phil Lord	2015
Ken Olin	2017
Drew Barrymore	2009
Drew Barrymore	2000
Drew Barrymore	1986
Eva Dahr	2012
Sam Liu	2014
Sam Liu	2006
Sam Liu	2005
Richard Berge	2009
Joaquim Dos Santos	2013
Jack White	2017
Drew Goddard	2008
R. J. Cutler	2016
R. J. Cutler	2002
R. J. Cutler	2001
R. J. Cutler	1998
Ricky Gervais	2016
Ricky Gervais	2015
Ricky Gervais	2014
Ricky Gervais	2012
Ricky Gervais	2011
Ricky Gervais	2010
Ricky Gervais	2009
Ricky Gervais	2008
Ricky Gervais	2007
Ricky Gervais	2007
Ricky Gervais	2006
Ricky Gervais	2006
Ricky Gervais	2005
Carrie Preston	2016
Carrie Preston	2013
Mark Obenhaus	1988
Mark Obenhaus	1985
Jack Webb	1956
Jack Webb	1955
Jack Webb	1954
Jack Webb	1953
João Daniel Tikhomiroff	2013
James Komack	1976
James Komack	1970
Melanie Mayron	1991
Melanie Mayron	1990
Melanie Mayron	1989
Timothy Bjorklund	2002
Michael Keaton	2004
Julian Jones	2006
Brian Burns	2008
Brian Burns	2007
Nisha Ganatra	2015
Ric Burns	2013
Ric Burns	2010
Ric Burns	2007
Ric Burns	2007
Ric Burns	2000
Ric Burns	1991
Ric Burns	2007
Ric Burns	2004
Ric Burns	2004
Ric Burns	2003
Ric Burns	2003
George Zaloom	1992
George Zaloom	1991
Larry Leichliter	2015
Larry Leichliter	2012
Larry Leichliter	2011
Larry Leichliter	2010
David Duchovny	2003
David Duchovny	1998
David Duchovny	1997
Sudz Sutherland	2014
Dave Unwin	1997
Sidney Lanfield	1964
Larry David	2016
Larry David	2012
Larry David	2010
Larry David	2008
Larry David	2006
Larry David	2004
Larry David	2003
Larry David	2002
Larry David	1996
Larry David	1995
Larry David	1994
Larry David	1993
Larry David	1992
Larry David	1991
Ron Bowman	2006
Ron Bowman	2003
Ronnie del Carmen	1997
Stephen Deutsch	2003
Michael J.F. Scott	1992
Michael J.F. Scott	1991
Dorothy Lyman	1983
Dorothy Lyman	1982
Charles Haid	1996
Charles Haid	1994
Charles Haid	1982
Charles Haid	1981
Paul Sommers	1990
Paul Sommers	1989
Paul Sommers	1988
Scott Sanders	2003
Corbin Bernsen	1988
Corbin Bernsen	1987
James D. Stern	2007
Alexandra Pelosi	2003
Alexandra Pelosi	2016
Rudy De Luca	2015
Rudy De Luca	2013
Rudy De Luca	2012
Rudy De Luca	1976
Rudy De Luca	1975
Rudy De Luca	1974
Stefan Scaini	2016
Stefan Scaini	2016
Kelly Sandefur	1996
Paul Quinn	2001
Michael Hack	2006
Michael Hack	2003
Michael Hack	2002
Daryl Duke	1983
Daryl Duke	1971
Ross Katz	2009
Ross Katz	2002
Klay Hall	2002
Klay Hall	2001
Ron Carlson	2007
Pat Jackson	2012
Elliott Lester	2015
Peter Orton	1997
Sarah Townsend	2010
AJ Schnack	2016
Christine Lahti	1999
Christine Lahti	1998
Christine Lahti	1997
Christine Lahti	1996
Christine Lahti	1990
Christine Lahti	1987
Harvey Miller	1974
Harvey Miller	1971
Simon Langton	1983
Mark Hamill	2015
Jeremy Kagan	1996
John Inwood	2008
Charles S. Dubin	1982
Charles S. Dubin	1980
Charles S. Dubin	1979
Charles S. Dubin	1992
Charles S. Dubin	1990
Phil Weinstein	2007
Phil Weinstein	1997
James Clavell	1981
Alan Rickman	2004
Alan Rickman	1996
Greg Whiteley	2009
Andy Sidaris	1969
David Grossman	1988
David Grossman	1996
David Grossman	1995
Buzz Potamkin	1996
Buzz Potamkin	1995
Buzz Potamkin	1988
Buzz Potamkin	1986
Leonard Stern	1968
Leonard Stern	1967
Leonard Stern	1966
Leonard Stern	1959
Leonard Stern	1957
Les Bernstien	2000
Les Bernstien	1995
Dollan Cannell	2002
Adam Resnick	1998
Adam Resnick	1992
Adam Resnick	1990
Adam Resnick	1989
Adam Resnick	1988
Adam Resnick	1987
Ken Burns	2015
Ken Burns	2010
Ken Burns	2008
Ken Burns	2005
Ken Burns	2005
Ken Burns	2001
Ken Burns	1995
Ken Burns	1995
Ken Burns	1992
Ken Burns	1991
Ken Burns	1986
Ken Burns	2014
Ken Burns	2008
Alan Cumming	2016
Alan Cumming	2015
Alan Cumming	2011
Alan Cumming	2010
Alan Cumming	2014
William Asher	1969
William Asher	1968
William Asher	1967
William Asher	1966
Aron Gaudet	2010
Arthur Rankin, Jr.	1977
Nigel Lythgoe	2015
Nigel Lythgoe	2014
Nigel Lythgoe	2013
Nigel Lythgoe	2012
Nigel Lythgoe	2011
Nigel Lythgoe	2008
Nigel Lythgoe	2007
Nigel Lythgoe	2006
Nigel Lythgoe	2005
Nigel Lythgoe	2004
Nigel Lythgoe	2003
Todd Portugal	2012
Todd Portugal	2007
Todd Portugal	2006
Todd Portugal	2005
Todd Portugal	2004
Maryann DeLeo	2005
Bruce Sinofsky	2012
Bruce Sinofsky	2000
Bruce Sinofsky	1997
Bruce Sinofsky	1997
Bruce Sinofsky	2016
Tod Lending	1993
Tod Lending	2006
Tod Lending	2002
Liz Garbus	2016
Liz Garbus	2016
Liz Garbus	2012
Liz Garbus	2007
Liz Garbus	1999
Liz Garbus	2006
Kevin Deters	2011
Kevin Deters	2010
Simon Moore	1996
Keith Beauchamp	2007
Lamont Johnson	1992
Lamont Johnson	1990
Lamont Johnson	1988
Lamont Johnson	1987
Lamont Johnson	1985
Lamont Johnson	1985
Lamont Johnson	1984
Lamont Johnson	1976
Lamont Johnson	1974
Lamont Johnson	1973
Lamont Johnson	1970
John van Bruggen	2017
David Chameides	2000
David Chameides	1998
Jerry Thorpe	1973
Jerry Thorpe	1973
George Schaefer	1986
George Schaefer	1984
George Schaefer	1979
George Schaefer	1978
George Schaefer	1976
George Schaefer	1973
George Schaefer	1973
George Schaefer	1968
George Schaefer	1968
George Schaefer	1967
George Schaefer	1966
George Schaefer	1965
George Schaefer	1964
George Schaefer	1963
George Schaefer	1962
George Schaefer	1962
George Schaefer	1961
George Schaefer	1959
George Schaefer	1958
Jane Anderson	2015
Jane Anderson	2003
Jane Anderson	2000
Jane Anderson	1999
Jane Anderson	1993
Jane Anderson	2016
Dean Tschetter	1991
Justin Hardy	2005
Jason Woliner	2010
David Maysles	1987
Charles E. Sellier Jr.	1981
Alan Arkin	2003
Alan Arkin	1997
Alan Arkin	1987
Alan Arkin	1967
Eugene Levy	1983
Eugene Levy	1983
Eugene Levy	1982
Eugene Levy	1982
Ray Milland	1976
Bob Balaban	2010
Bob Balaban	2008
Larry Latham	1991
Larry Latham	1996
Trace Slobotkin	2012
Roman Coppola	2016
Jeremy Hunt	2000
Josep Maria Domènech	2005
Cheryl Hines	2006
Cheryl Hines	2003
Fred Rosenberg	2015
Fred Rosenberg	2014
Fred Rosenberg	2013
Fred Rosenberg	2012
Fred Rosenberg	2011
Fred Rosenberg	2007
Fred Rosenberg	2006
Noël Coward	1956
José Ferrer	1956
José Ferrer	1951
Brianne Murphy	1987
Brianne Murphy	1985
Brianne Murphy	1981
Brianne Murphy	1978
Bert Ring	1999
William Conrad	1974
William Conrad	1973
Tim Haines	2007
Tim Haines	2006
Tim Haines	2003
Tim Haines	2002
Tim Haines	2001
Tim Haines	2000
Martin Sheen	2006
Martin Sheen	2004
Martin Sheen	2003
Martin Sheen	2002
Martin Sheen	2001
Martin Sheen	2000
Martin Sheen	1994
Martin Sheen	1978
Martin Sheen	1974
Martin Sheen	1989
Martin Sheen	1986
Martin Sheen	1986
Martin Sheen	1981
Chris Angel	2003
Alfred Shaughnessy	1976
Alfred Shaughnessy	1975
Dennis Muren	1985
Lee Grant	1993
Lee Grant	1976
Lee Grant	1974
Lee Grant	1971
Lee Grant	1971
Lee Grant	1969
Lee Grant	1966
George Archainbaud	1957
Corey Allen	1984
Corey Allen	1981
Brett Morgen	2015
Simon Curtis	2005
Douglas Cheney	2007
Marshall Curry	2016
Marshall Curry	2006
Brian Katkin	2015
Brian Katkin	2011
Bruce Geller	1973
Bruce Geller	1972
Bruce Geller	1969
Bruce Geller	1967
John Krasinski	2017
John Krasinski	2016
John Krasinski	2013
John Hoffman	2016
John Hoffman	2013
John Hoffman	2012
John Hoffman	2009
John Hoffman	2009
John Hoffman	2006
John Hoffman	2005
John Hoffman	2004
John Hoffman	2002
John Hoffman	2000
John Hoffman	2000
John Hoffman	1997
John Hoffman	2014
John Hoffman	2013
John Hoffman	2008
John Hoffman	2007
John Hoffman	2006
John Hoffman	2005
John Hoffman	2004
John Hoffman	2002
David Kennard	1981
Andy Abrahams Wilson	1997
Gene Feldman	1994
Waris Hussein	1986
John Patterson	2003
John Patterson	2000
Manny Coto	2011
Manny Coto	2006
Steven Smith	2007
Steven Smith	2006
Eriq La Salle	1998
Eriq La Salle	1997
Eriq La Salle	1995
Jørn Winther	1987
Jørn Winther	1982
Jørn Winther	1981
Jørn Winther	1980
Adam Bernstein	2014
Adam Bernstein	2007
Amy Rice	2010
Mark Cowen	2005
Mark Cowen	2002
Audu Paden	2001
Audu Paden	1997
Audu Paden	1996
Audu Paden	1995
Audu Paden	1994
David Wechter	2009
Henriette Mantel	1999
Henriette Mantel	1999
Karen Arthur	1985
Vincent Paterson	1996
Vincent Paterson	1995
Lee Philips	1982
Lee Philips	1973
Ellen Perry	2007
Claudio Guzmán	1959
Claudio Guzmán	1955
Claudio Guzmán	1978
Claudio Guzmán	1977
Bob McKeown	2002
E. Max Frye	2002
Kiefer Sutherland	2009
Kiefer Sutherland	2007
Kiefer Sutherland	2006
Kiefer Sutherland	2005
Kiefer Sutherland	2004
Kiefer Sutherland	2003
Kiefer Sutherland	2002
Eric Laneuville	1993
Eric Laneuville	1992
Eric Laneuville	1989
Richard Friedenberg	1987
Richard Friedenberg	1981
Richard Friedenberg	2002
Ernest D. Farino	2003
Ernest D. Farino	2001
Ernest D. Farino	1998
Rodrigo Blaas	2017
Sydney J. Bartholomew Jr.	1987
Antonio Banderas	2004
Mark Blutman	2016
Mark Blutman	2015
Andrew Scheinman	1993
Andrew Scheinman	1992
Susan Koch	2001
Timothy Hutton	2015
Stephen Cragg	1987
Miguel Sapochnik	2016
Jon Stone	1983
Jon Stone	1979
Jon Stone	1973
Jon Stone	1972
Jon Stone	1971
Jon Stone	1970
Jon Stone	1970
Jon Stone	1995
Jon Stone	1994
Jon Stone	1994
Jon Stone	1993
Jon Stone	1992
Jon Stone	1992
Jon Stone	1991
Jon Stone	1991
Jon Stone	1990
Jon Stone	1990
Jon Stone	1989
Jon Stone	1988
Jon Stone	1987
Jon Stone	1987
Jon Stone	1986
Jon Stone	1985
Jon Stone	1983
Jon Stone	1977
Jon Stone	1976
Jon Stone	1974
Kees Van Oostrum	1994
Kees Van Oostrum	1992
Kees Van Oostrum	1984
Simon Ardizzone	2007
Michael W. Watkins	1997
Michael W. Watkins	1995
Michael W. Watkins	1993
Michael W. Watkins	1992
Michael W. Watkins	1991
Michael W. Watkins	1990
David Cross	1999
David Cross	1998
David Cross	1993
Kenneth Bowser	2010
Kenneth Bowser	2006
Kenneth Bowser	2005
Andrew Green	2010
Andrew Green	2009
Nicholas Webster	1972
Bill Couturié	2005
Bill Couturié	2002
Bill Couturié	1993
Bill Couturié	1988
Bill Couturié	1982
Steven Kampmann	1981
Chuck Vinson	2017
Rob Epstein	1996
Rob Epstein	2002
Rob Epstein	1996
Rob Epstein	1985
Jack Donohue	1967
Milton Gray	2003
Ryan Polito	2005
Ryan Polito	2004
Ryan Polito	2002
Ryan Polito	2014
Ryan Polito	2013
Ryan Polito	2013
Ryan Polito	2012
Ryan Polito	2011
Scott Winant	2005
Scott Winant	1995
Scott Winant	1991
Scott Winant	1990
Scott Winant	1990
Scott Winant	1989
Scott Winant	1988
Kenneth R. Koch	1989
Kenneth R. Koch	1988
Kenneth R. Koch	1978
Walt Disney	1966
Walt Disney	1965
Walt Disney	1956
Walt Disney	1955
Earl Bellamy	1967
Andy Picheta	2004
Robert Scheerer	1984
Robert Scheerer	1983
Robert Scheerer	1982
Robert Scheerer	1978
Robert Scheerer	1975
Robert Scheerer	1969
Robert Scheerer	1968
Robert Scheerer	1966
Robert Scheerer	1964
Friz Freleng	1982
Friz Freleng	1981
Friz Freleng	1980
Friz Freleng	1978
Friz Freleng	1975
Friz Freleng	1977
Friz Freleng	1975
Timothy Busfield	1991
Timothy Busfield	1990
Timothy Busfield	1989
Timothy Busfield	1988
Rachel Goldenberg	2014
Steven Okazaki	2008
Thomas Haden Church	2007
James L. Conway	1981
Mimi Freedman	2007
Jack Haley Jr.	1990
Jack Haley Jr.	1987
Jack Haley Jr.	1985
Jack Haley Jr.	1982
Jack Haley Jr.	1979
Jack Haley Jr.	1977
Jack Haley Jr.	1975
Jack Haley Jr.	1968
Michael Maliani	1999
Michael Maliani	2003
Michael Maliani	2002
Michael Maliani	2001
Michael Maliani	1998
Michael Maliani	1997
Michael Maliani	1996
Michael Maliani	1995
Michael Maliani	1994
Alec Baldwin	2017
Alec Baldwin	2017
Alec Baldwin	2013
Alec Baldwin	2012
Alec Baldwin	2011
Alec Baldwin	2010
Alec Baldwin	2009
Alec Baldwin	2008
Alec Baldwin	2007
Alec Baldwin	2006
Alec Baldwin	2005
Alec Baldwin	2002
Alec Baldwin	2001
Alec Baldwin	1996
Paul McCartney	2006
Paul McCartney	1998
Sally Field	2009
Sally Field	2008
Sally Field	2007
Sally Field	2003
Sally Field	2001
Sally Field	2000
Sally Field	1995
Sally Field	1977
James Longley	2008
Mike Fallows	2009
Mike Fallows	2005
Mike Fallows	2004
Mike Fallows	2003
Mike Fallows	2002
Mike Fallows	2000
Mike Fallows	1999
Harry Harris	1982
Harry Harris	1974
Harry Harris	1984
Judith Ehrlich	2011
Keven McAlester	2015
Mike Reiss	2015
Mike Reiss	2002
Mike Reiss	2001
Mike Reiss	1999
Mike Reiss	1996
Mike Reiss	1995
Mike Reiss	1992
Mike Reiss	1991
Mike Reiss	1990
Mike Reiss	1990
Peter Webb	2010
David Ridgen	2008
Alan Poul	2005
Alan Poul	2003
Alan Poul	2002
Alan Poul	2001
Alan Poul	1998
Alan Poul	1994
Alan Poul	1993
Brian Percival	2012
Brian Percival	2011
Richard Robbins	2008
Richard Robbins	2008
Richard Robbins	2005
Richard Robbins	2004
Susanna White	2009
Susanna White	2007
Michael Schwarz	2016
Michael Schwarz	2015
Michael Schwarz	1985
Davis Doi	1998
Davis Doi	1994
Cher	2003
Cher	2000
Cher	1975
Cher	1974
Cher	1973
Cher	1972
David Semel	2007
David Semel	2006
Tim Allen	1993
Stephen Cornwell	2016
Marc Smerling	2015
Marc Smerling	2015
Ali Samadi Ahadi	2009
Sam Miller	2012
Stephen Poliakoff	2006
Danny Schechter	1995
Danny Schechter	1994
Simcha Jacobovici	2014
Simcha Jacobovici	2007
Simcha Jacobovici	1996
Simcha Jacobovici	1995
Nicole Rittenmeyer	2009
Nicole Rittenmeyer	2006
Nicole Rittenmeyer	2011
Kristoffer Tabori	1991
Florian Hoffmeister	2012
Florian Hoffmeister	2010
Gabrielle Beaumont	1986
Greg Yaitanes	2008
John Roberts	2006
Lexy Lovell	2010
Stanley Nelson	2016
Stanley Nelson	2011
Stanley Nelson	2007
Stanley Nelson	2003
Stanley Nelson	2016
Stanley Nelson	2015
Stanley Nelson	2013
Stanley Nelson	2013
Dana Heinz Perry	2014
Gary Johnstone	2003
Edward Montagne	1978
Don Lusk	1990
Don Lusk	1989
Don Lusk	1988
Rory Kennedy	2013
Rory Kennedy	2012
Rory Kennedy	2007
Rory Kennedy	2007
Rory Kennedy	2000
Rory Kennedy	2015
Rory Kennedy	2006
Mark Stouffer	1997
Eve Ensler	2016
Charles McDougall	2005
Charles McDougall	2001
Eric Norris	2015
Charles Swenson	1995
Charles Swenson	1995
Charles Swenson	1994
Charles Swenson	1993
Chris Stenner	2012
Frank Matson	2017
Frank Matson	2016
Frank Matson	2015
Frank Matson	2014
Frank Matson	2013
Frank Matson	2013
Frank Matson	2010
Frank Matson	2006
Steven Bognar	2007
Ray Patterson	1994
Ray Patterson	1990
Ray Patterson	1989
Ray Patterson	1988
Ray Patterson	1986
Ray Patterson	1985
Barnet Kellman	1992
Barnet Kellman	1991
Barnet Kellman	1990
Barnet Kellman	1990
Barnet Kellman	1989
Barnet Kellman	1980
Fielder Cook	1977
Fielder Cook	1976
Fielder Cook	1972
Fielder Cook	1971
Fielder Cook	1969
Fielder Cook	1967
Fielder Cook	1963
Reynaldo Villalobos	2004
Reynaldo Villalobos	1993
Byron Vaughns	1993
Artie Kempner	2012
Gini Reticker	2004
Gini Reticker	2016
Gini Reticker	2005
Jud Taylor	1977
Charlie Hanson	2008
Gower Champion	1959
Peter DeLuise	2016
Chris Hilson	2003
Chris Hilson	2001
Janus Metz Pedersen	2012
Jay Dubin	1998
Jay Dubin	1997
Jay Dubin	1995
Jorma Taccone	2015
Jorma Taccone	2011
Jorma Taccone	2010
Jorma Taccone	2009
Jorma Taccone	2007
Mary Olive Smith	2009
Mary Olive Smith	2008
Tom McGrath	2011
Gilbert Cates	2008
Gilbert Cates	2006
Gilbert Cates	2005
Gilbert Cates	2003
Gilbert Cates	2001
Gilbert Cates	1999
Gilbert Cates	1998
Gilbert Cates	1997
Gilbert Cates	1995
Gilbert Cates	1994
Gilbert Cates	1993
Gilbert Cates	1991
Gilbert Cates	1991
Gilbert Cates	1990
Gilbert Cates	1985
Rod Holcomb	2009
Rod Holcomb	1997
Rod Holcomb	1995
Rod Holcomb	1988
Jon Alpert	2009
Jon Alpert	2008
Jon Alpert	2006
Jon Alpert	2006
Jon Alpert	2013
Jon Alpert	2006
Jon Small	1998
Clive Turner	2007
Giacomo Battiato	2012
James Steven Sadwith	1993
James Steven Sadwith	1988
Julian Fellowes	2016
Julian Fellowes	2015
Julian Fellowes	2014
Julian Fellowes	2013
Julian Fellowes	2012
Julian Fellowes	2011
Ron Satlof	1975
Ida Lupino	1959
Ida Lupino	1958
Ida Lupino	1957
Paul Devlin	1996
Robert Totten	1973
William Nicholson	1997
Jacob Young	2015
Leslie Woodhead	2006
Leslie Woodhead	2001
Mitch Glazer	2016
Carlos Bolado	2002
Anne Bancroft	2003
Anne Bancroft	2001
Anne Bancroft	1999
Anne Bancroft	1994
Anne Bancroft	1992
Anne Bancroft	1970
Linda Feferman	1991
Aaron Courseault	2006
Paul Crowder	2017
Paul Crowder	2015
Geoff Wonfor	1996
Ewa Ewart	2006
Sebastian Junger	2014
Sebastian Junger	2011
Sebastian Junger	2011
Peter Miller	2000
Paul Tarantino	2016
Greg Barker	2013
Greg Barker	2010
Greg Barker	2003
Greg Barker	2005
Greg Barker	2003
Greg Barker	2003
Jeff Daniels	2015
Jeff Daniels	2014
Jeff Daniels	2013
Ellen Brown	2000
Ellen Brown	1999
Ellen Brown	1997
Ellen Brown	1996
Ellen Brown	1995
Ellen Brown	1994
Richard Irving	1985
Richard Irving	1978
Richard Irving	1970
Richard Irving	1969
William Hanna	1994
William Hanna	1990
William Hanna	1988
William Hanna	1984
William Hanna	1983
William Hanna	1982
William Hanna	1973
William Hanna	1990
William Hanna	1989
William Hanna	1988
William Hanna	1987
William Hanna	1986
William Hanna	1985
William Hanna	1984
William Hanna	1983
William Hanna	1974
Jeremy Hoenack	1985
Jeremy Hoenack	1978
Jeremy Hoenack	1976
Jeremy Hoenack	1975
Thomas R. Burman	2011
Thomas R. Burman	2010
Thomas R. Burman	2009
Thomas R. Burman	2008
Thomas R. Burman	2007
Thomas R. Burman	2006
Thomas R. Burman	2005
Thomas R. Burman	2004
Thomas R. Burman	2004
Thomas R. Burman	1999
Thomas R. Burman	1998
Thomas R. Burman	1997
Thomas R. Burman	1996
Thomas R. Burman	1994
Thomas R. Burman	1992
Thomas R. Burman	1991
Thomas R. Burman	1990
Thomas R. Burman	1990
Thomas R. Burman	1989
Thomas R. Burman	1989
Thomas R. Burman	1987
Paul Newman	2005
Paul Newman	2005
Paul Newman	2003
Paul Newman	1981
Ellen Kuras	2010
Ellen Kuras	1998
Ellen Kuras	1995
Ellen Kuras	2006
Harvey Weinstein	2017
Harvey Weinstein	2016
Harvey Weinstein	2015
Harvey Weinstein	2014
Harvey Weinstein	2013
Harvey Weinstein	2012
Harvey Weinstein	2011
Harvey Weinstein	2010
Harvey Weinstein	2009
Harvey Weinstein	2008
Harvey Weinstein	2007
Harvey Weinstein	2006
Harvey Weinstein	2005
Harvey Weinstein	2004
Harvey Weinstein	2002
Harvey Weinstein	2006
Adriano Goldman	2017
Richard Clabaugh	2015
Richard Clabaugh	2013
Peter Masterson	2001
Brandon Vietti	2007
Brandon Vietti	2006
Brandon Vietti	2005
Josh Fox	2011
Josh Fox	2011
Josh Fox	2014
Butch Hartman	2004
Butch Hartman	2003
Butch Hartman	2002
Butch Hartman	2015
Butch Hartman	2014
Butch Hartman	2010
Keith Alcorn	2000
Nat Hiken	1963
Nat Hiken	1962
Nat Hiken	1962
Nat Hiken	1960
Nat Hiken	1958
Nat Hiken	1957
Nat Hiken	1956
Nat Hiken	1956
Laura Poitras	2015
Laura Poitras	2015
Laura Poitras	2016
Laura Poitras	2011
Laura Poitras	2007
Laura Poitras	2004
Nancy Walker	1987
Nancy Walker	1978
Nancy Walker	1977
Nancy Walker	1976
Nancy Walker	1975
Nancy Walker	1974
Nancy Walker	1973
Jackie Cooper	1979
Jackie Cooper	1974
Jackie Cooper	1962
Jackie Cooper	1961
Michael Selditch	2001
Michael Selditch	2008
Larry Hagman	1981
Larry Hagman	1980
Larry Hagman	1986
John Rubin	2011
John Rubin	2010
John Rubin	2009
John Rubin	2008
John Rubin	1998
John Rubin	1997
John Rubin	1997
John Rubin	1995
Bill Persky	1986
Bill Persky	1985
Bill Persky	1984
Bill Persky	1984
Bill Persky	1969
Bill Persky	1967
Bill Persky	1966
Bill Persky	1966
Bill Persky	1964
Brian A Miller	2017
Brian A Miller	2017
Brian A Miller	2016
Brian A Miller	2015
Brian A Miller	2015
Brian A Miller	2014
Brian A Miller	2013
Brian A Miller	2012
Brian A Miller	2012
Brian A Miller	2011
Brian A Miller	2010
Brian A Miller	2009
Brian A Miller	2008
Brian A Miller	2008
Brian A Miller	2007
Brian A Miller	2007
Brian A Miller	2006
Brian A Miller	2005
Brian A Miller	2005
Brian A Miller	2004
Brian A Miller	2004
Brian A Miller	2002
Brian A Miller	2009
Brian A Miller	2008
Brian A Miller	2007
Frederick Wiseman	1970
Frederick Wiseman	1969
Frederick Wiseman	2010
Rick Goldsmith	2011
Ross McElwee	2006
Andrew Horn	2013
Philipp Kadelbach	2016
Philipp Kadelbach	2014
Ezra Edelman	2017
Ezra Edelman	2017
Ezra Edelman	2008
Paul Marcus	1994
Paul Marcus	1993
Arnold Glassman	1998
Arnold Glassman	1996
