108919	40264
109	103620,122,121,120,20763,84184,12245,274854,9836,9276,65759,36355,34723,8656
109024	32222
109025	32222
10912	36557,1495,59457,53182
1091315	327
109156	207769
10917	16351,25312
10922	43839
10938	14854
1094091	270303
109432	76349,58882
109438	215881,111190,46420
109441	45650,24418
1094969	82533
109513	76617,76285,254128,32657
109560	25793
109561	15581
10959	13027,15487,1858,38356,217,8271,33909,9408,8373,21413,228150
10961	29078
1096265	126319
10964	12412
109653	251979
10978	121826,11257,5279,74534
10980	65086,673,228066,675,672,767,674,671
1098082	756
109813	13688
10985	26665
1098600	315011
1098628	277519
10989	673,767,671,674,44147,11404,672,675
1098962	362105
10990	86834,10199,241257,671,672,674,673,767,675,84892
10993	79694,335778
109941	114635
110	4421,2252,13495,12410,48231,283708,11228,48309,59,121,2023,122,12690,28029,20766,10468
1100	10999,861,280,8452,415,951,9610,9387,36955,865,9268,9884,9279,87101,9593,287424,218,76640,107846,9946,9626,106,9493,296,144336
11006	18041,6557,239573,39691,316002,50359,64639,13197,244316,22825,239571,9424,4523,84329
110068	16290
11008	11535,11058,9280
1101	106,10117
110171	14337
1102	106,89540
11022	39141,9792
1102260	370464
11023	11152,19803
11024	9334,10623
11027	3766
110310	13889
1103727	158895
1104462	29920
110525	157909
1105711	227348
11064	46989,8987,62676,3291,2503,72976
11065	1091,26791
11066	16281
110696	21334
110727	33468
110736	33468
11074	10439
110742	175555
110743	85446
11076	9016,66195,12610
1107800	246449
11084	9281,58428,15556,52015,744
11085	22805
1108531	272726
1108907	299687
1109	169
110927	19904
1109976	204082
111010	326576
11107	19898,28089,68735,4513,300673,77866,27582,10050
11108	4638,7942,10140,39513,107985,747,56292,177677,13092
11109	59678,39513,747,107985,4638
111091	10664
11110	747,50497
1111711	139948
1111712	139948
1111713	139948
111176	15907
111177	15907
111185	25784
11128	22013
1114366	205126
111446	40769
111455	101267
11147	45138,805
11148	28178,68924,6521,10858,11354,754,264644,10483,25312
1114903	55420
1115	11798
11150	10802,9303
11151	10017
11153	206284
11155	6171,7220,8914,319910,5876,244316,133575,256092,34941,257087,11812
11159	10478,56601
1115984	277216
11160	206213,23631,106747
11163	377
11164	9493,11835,9713,10735,45324,10390,11459
111685	253253
1116973	228203,227348
1117	15644
111739	33693
1117876	4550
1118	10003,9822
11181	11971,10705,2253,9466,8487,10501,75900,10549
111871	34101
111872	34101
111922	33217,82650
111946	17130
112	120,160588,10629,2567,3902,6440,152760,421,182,150689,24137,4518,217,20662,4517,3172,39780,12596,1164,1259,4922
112013	22832
1120699	339408
11207	8840,25968,291270,241257,61891,9306,978
1121	10632,1619,3877,273481,7978,470,1900,255343,1878
1121400	244783
112161	33870
112162	33870
112163	33870
1121635	289180
1121786	257445
112253	14811
112284	34335
112476	257445
1124972	146882
1124973	146882
1124974	146882
1125	627,395
112543	1961
112560	22881
112561	123553,59965,62764
112600	25379
1126405	256687
112693	125263
112741	34647
112742	41894
112745	34647
11278	108346,26371
11288	18239,8966,23169,55787,50620,24021
1129413	298584
113	12602,682
11315	14292,37165
11317	8195,374461,31932,9544
11318	41469
113311	220488
1134883	317930
1134885	317930
1134974	45380
113505	41402,77174,223485,20766
11355	9425,12410,8998,855,10771,1921
11356	77949,26320,1646,11109
11357	765,9707,764,766,1961
1136406	80278
11365	14629
1137	11876,409,392,74536,293646,48217
113732	94329
113745	22530
113746	22530
113747	22530
113781	376010
1138751	157422
11389	746,10431,8850
11390	15005,746,947
11392	6978
113926	206284
11395	18885
11398	256962,13154
114	9621,22,652,58,285,185567,52451,1495
1140162	158752
1140163	158752
114019	70436,49017
1140261	158895
114036	76487
114144	27573
114254	77948
1142720	57214
1142889	294086
1144092	159770
114550	34069
1146	132344,80,76,507
1146050	164558
11462	764
11463	764
1146393	127918
114760	182873
11477	18777,34314,68812,2142,769,2312,11022,2832,7516
11478	9096,20763
1148130	82679,208134
11486	26710
1149132	184374
11492	11536,55604,770,3078
114921	33155
114925	26791
11510	1415,13193,771,11011,772,4032
11511	23730,13776,771
11512	253253,23730,8688,6217
11514	12257,62214,14799,772
115146	17431
115150	90369,294254,198663
11516	188166
1151957	205220
1152492	23069
1154054	277216
115429	34592
115430	34592
115431	34592
1154488	181940
115502	16508
1155298	293670
1155991	173224
115679	36597
115737	297596
1157956	127918
1157957	127918
1158	9504,320,3489,8592,11162,240,256924,11458,12150,9008,9366,111,242,71880,9563,238,74536,11062,1813
115888	13888
1159	13937,111
1159982	222935
116	88005,455,198277,4347,285,12783,508,96724,205596,4348,9923,48231,58,137094,9667,42188
1160	859,12220,111,2655,22215,14411,10436,9302,364,10950,2270,526,62213,10994,30943,2976
116004	36696
116005	36696
116027	10386
1161	11873,2756,62676
11616	9922,35944,745,11545,24684,24985
11617	14324
1162	310933,2280
11626	782
1162670	244776
116277	9615
11628	24071
1163023	89708
1163024	89708
1163025	89708
1163085	84197
116321	36095
116333	35199
116334	35199
116335	35199
116341	2359
1164	711,45881,120467,279,9593
1164259	339984
116431	26916
116446	171759
1164826	181940
1164827	181940
116488	44260
1165265	182291
1165266	182291
1165267	182291
1165384	188207
11659	45649
1166	9304
11661	9913,4599,9093,8676,18041,1819,231576,786,37414,9919,17813,10521,13596,41730,49022
116618	37028
116619	37028
11662	6171,426469,55301,9582,24071,12770,2293,258509,6477,23398,2255
116620	37028
11663	13198
11664	9962,10985,8645,9408,59968,14256,13132,19913,10719,7453,10201,16358,6877
11665	22820,14054,1729,127867,11459,64678,265208,10913
11669	24432,11431
11671	1691,9517
116714	23742
1167375	299687
11678	10186,45132,44835
1168215	42497
1168216	42497
116882	281230
11701	1966,102651,9502,10428,1996,9679,1995,49444,314385,787,2310,3558,2057,1988,27576,37710,9839,3580,9481,16643,8909
11702	175528,13067,184098,13173
11703	13279,1677,9072,72359,14434,9816
11705	5236,257344,45610,45612,29406,10761,41733,13027,239571
1171570	103731
11717	17834,16110
1171904	126319
1172147	270303
1172487	123678
1172489	123678
1172555	23069
1173	473
1173984	242512,242095
1174141	181330
1174142	181330
11749	765
11750	765
1175127	272726
1175394	121986
1175784	18292
1175785	18292
11763	766
117642	290555
117669	38322
11769	1961
1177525	24977
117760	365222
1177998	290391
11782	29514,790,16281
11784	10676
117861	31203
1178792	293644
1178794	293644
1178795	294512
117885	130150
1178995	211954
1179247	27404
118	45269,1934,22,7863,9034,38415,46528,4518,2575,10876,152742,9824,11377,203833,4517
11803	124606
11805	99826
1180559	185465
1182341	139715
11824	200505
118243	72571
11825	260346,82675,81796,41283,8681
1182533	153158
11826	20065,9582,1487,63287,11253,8835,10472,18808
1183138	217708
118336	208763
118357	37707
118372	19724
1183808	365222
1183822	125052
1184745	202604
11850	783
11851	10557,228194
11852	31163
118537	215924
11854	9443
118545	216015,259694
11856	7345,17113,3131,11240,9361,10197,72976,10436
11857	110683
118617	108346
11863	5393,796,1970,4723,11024,25968,1975,1273,3597,16172,27451,9637
11864	8988,153795,50348,3683,3597,11588,1619,9989,3682,796
1186505	301351
11866	121676,18041,10885,11478
11867	158150,231617,1576
1186711	308467
1186733	26518
11868	9816,21301
1186840	253235
1187	83
1187081	186935
1187082	186935
1187083	186935
1187217	36549
11884	18045
11885	11676,11090
1188558	206296
11886	79587
118861	35073
1188912	206412
1188934	52790
1189293	246449
1189931	20455
11902	289180
1190206	593
1190211	593
11916	72086
119232	291270
1192772	209274
1193604	192132
119368	15647,38007
1193861	253306
119421	343409
119426	9470
1195183	357834
11953	1698,9616,11661
1195589	211557
1195590	211557
119586	360339
119589	243940
119592	84332,129139
119598	62008
11960	801
1196615	10283
119671	18079
119817	37737
1198286	298312,218778
119870	361159
11989	1651
11998	9289
12	12
1200529	215924
1201716	250124
12021	9992,30890,805,25786
12023	1685
1202416	94329
120248	146203,38358
120249	15639,38358
1202611	211954
120384	38415
1204	4806,9944,11467,8874,9095,6538,9906,9986,8834,59861,152737,879,303858,509,11191,4912,62764,6073,9441,462,114,11820,16558,38167,2288,1551,290751
12041	9582,9816,31064,18530,10472,4951,283686,2503,11820,11137
12042	132344
120429	38428
1205	114,2251,60599,6520,292481,9903,2637,26390,16642,28178,4824,2148,5353,4806,268238,4380,10641
12052	68721,10138,23570,10362,1213,9889,45272,9672,13501,5137,18074,10215,67675,1934,807,210860,39538
1206	9889,28178,17711
120724	82700,1402
12073	808,10588,817,809,816,8872,810,10192,818,12177
12074	13937,11644,9350,1788,61791,16340
12077	15655,5559,51162,13682
1208	114
120825	38415
120832	26389
1208342	159770
12094	14836
12097	270946
12098	270946
1210	306,11130
1210640	157185
1211	31535,17334,291362,12107
12111	87825,12177,52449,146238,41515,24663,50544,37799,7874,49530,86829
121148	33196
121149	33196
1212	9588
12121	811
12122	811,10052
1212555	9731
1213118	27404
12132	41894,9350,11702
12134	11374,288927
1213599	324352
1213786	200,201,199,13908,193
12139	20761,13937,228205
12147	11576,55604,821,43306
1214870	18147
12149	821
12150	9570
12151	3089,11536,11426
121529	206647
121566	83588
1216606	241771,316152
121718	278348
121732	38970
1217599	198370
1217648	76489
1218072	14849
1218218	228970
121953	5178,38778
1220249	40658
12206	48340
12207	103328
1220754	386826
1221056	245700
12214	13538,58233,846,8836,25520
12217	27360,9430
12219	24432
1222232	23531
1223005	31246
1223185	55779
1223726	272693
1223786	296096,87101
1223793	274854
122424	38810
122425	38810
122426	38810
122442	14156
122449	14275
122454	30497
122455	30497
1224596	278316
12248	15927,947,17277,826
1224812	23655
1225170	385383
1225471	9728
1225512	24034
12260	11093
12261	1639,241254,1547,10733,11022
1226764	104896
12270	64559
122889	76726,325373,193613
1229	167,25196,24663,115,24356,49524,20526,227156,9408,68737,44264,309809,177,10313,10534,4464,1073,6521,1726,25189,10115
1229762	280381
1230	9449,48572,585,12150,6282,115,11688,6478,62211,333348,8649,333371,74643,2698,284536,10416,888,14873
12308	43266
1230868	342521
1231	225574,8338,9691,138697,330,50646,14057,334,10822,3902,39781,28211,115,11141,590,10712,34653,9693,133805,306745,284293,6440,68737,20024
1231548	274758
1232745	278316
1233	18947,1429,14359,5966,4960,41469,956,10316,60308,68722,8051,10683,398,6538,15394,31582,157849,8272,10312
123316	21461
1233885	43933
1234	19366,2830,11452,12142,205321
123515	139998
1236	39303
123725	150202
123812	270938
123992	40428
123993	40428
123994	40428
1240487	43074
12406	838
124097	109729
1241	10220,23685,91076,134,10661,147441,49852,17734,1586,2022
1243	9689,11302,11624,11561,8916,512,703,2779,81836,2639,10569,9686,10739,30890
12438	9697,13370
1244	26389,13405,1808,116,273899,11632,5123,455
1244058	69848
1244469	347548
12445	802
12446	935,11843
1245	512,100402,8285,138697,1901,74465,116,1548,271110,9676,152601,97370,1635,153,3635,12184,240832,5038
124562	40769
1246	6687,25941,116,1613,8981,4244,6615,50035
124618	40794
124644	82654
124652	13187
124654	13187
1247	1544,25195,205596,1590,86825
124760	318850
1248	18734,5178,11460,2502,7510
12482	837
1249	12506
124992	358451
125025	38843,231576,117251
125046	40914
12513	841,849
12514	841
12516	11015
12517	10724,11495
12518	24575,10803
12519	34099,9526,11980,9754,5172,31908,323967,3594,9675
1251993	290370
12521	27342
125286	14139
125287	14139
1253355	308639
12538	8875
1254583	216015
1254796	357441
125488	41110
125489	41110
1254992	280391
1256170	256962
1257205	56288
125740	29920
1258700	347126
1262084	227975
1262789	325123
1263111	228550
1263112	228550
1263930	293670
1263939	220490
1263940	220490
1263941	220490
12640	846,24363,15186,15673,3877,41479,8836,14057,2621
12644	846
1264589	157185
1264642	157185
12647	7863,1090,2290,4959
12656	9414
12657	13155
1266030	159037
1266031	159037
126667	37206
12670	31166,61984,4935
12671	844
1267277	272724
1267329	76203
126863	164372
12688	848
12689	848
1269	619,581,8367,9922,9804,10390,11973,10207,10478,10052,11354,10187,302156,820,137094,192102,200505,2055,253331,12138,11509,117,228203,12160
1270	117
12708	850
1271	9700,50601,14405,28053,400,242,192210,96399,4105
1271190	11598
12714	396152
1271809	236751
1272	9700
1272162	343409
1272291	298584
127252	370980
12726	72086
12727	11113
1272797	110402
127281	43418
1273197	238603
1273198	238603
127387	49953
1274508	245703
127544	47889
1276	8060,14292,51828,2056,50544,1550
12763	11162,335778,1874,245846,1934
1277188	264644
12773	2786
1277319	51942
1277712	242575
1278724	302688
12791	14442,50837,22051,10075
12792	23531,10066
1279279	227719
12793	11237
12795	132232,205584,70670
12798	263503,10040
1279814	272878
12799	9778,72197,19905,21014,14425
12801	312113
128026	33106
128027	33106
1281	9992,8204,118,5123,64678
12811	849
12812	849
1282	10162,118,9991
128206	67675,59981
128236	179144
1283	533,15624,157841,45269,62213,3933,11257,869,24985,8293
12833	20065,6933,11363,2749,72766,10743,16643
12834	7501,5491,134411,8053,1429,39806
12835	9381,168259,7451,51497,8409,274854,9799,14181,2787,10022,10386,9950,2789,857,87421
12836	12154
1284	7863,1996
1284159	10320,11683
1285	43959,1265,25786,17880,13836
12850	860,16471
12851	39800,860
12852	326576,19489
12853	38665
128628	42684
1287586	323271
1287700	252360
1288715	253261
1288797	253306
12898	10067,9021,11395,2185,12400,862,13673,10193,11199,863,12312,926,14113
1289968	254024,286565
129024	40264
129104	244786
1291350	308639,120467
129168	133698
1292	1245
1292093	255266
1292120	253261
1292121	253261
12929	38223
12930	248774,10357
12931	14112,299145
129388	19405
129437	17917
1294830	41508
12949	37137,36593,9548
12950	16288,36593,37137
129520	43546
129527	43418
129550	14811
12967	9683
12974	864
12975	864
129750	43653
12976	864
12982	116149
1298586	72914
1298886	294512
1298888	294512
129928	43947,138976
1299317	670
13	37718,321741,241239,12,15301
1300289	253306
13014	9672
13022	272724,9942,792,69848,10655,10375
1303037	319888
130464	235260
130534	42889
130535	42889
130640	80274,254470,192102
130752	44413
130753	44413
1308445	210577
13091	868
13092	868
1309285	253450
13093	868
13098	22600
131	142,7445,77016,45612,253412,146233,18808,316002,25,141,31005,9683,9543,43347,5125,307081,435,242582,1949,9962
131008	45324
1310670	385736
1310760	198663
1312315	37056
131303	44555
1313583	266647
131391	44770
131455	302579
131513	44555
131519	44833,228161
131739	176074
131785	34086
131820	55779
131870	44990
131935	176124
132	25
132078	72913,10985
132104	24424
132105	24424
132106	24424
1321308	270554
1321309	270554
132157	60422,84892,71859
132182	62116
132204	217708
132347	205126
132388	178862
13240	869,45317,193756,274167,13051,11858,8645,98357,27581,72105,7980,7485,134374,91314,35056,6415,8292,77866,4995,12508,19457,9654,284536,136400,214756,9448,9455,2133
13241	10628
13242	174311,140823,9600,2771,16155,1491,77950,9697,921,46829,16558,11870,9675
132548	42819
132549	42819
1325939	308467
1326885	317930
1327	57158,11619,121,3033,36657,36668,31174,591,36658,49051,120,122917,122
132712	270303,43923
13275	12246
1327613	301365
1328	356841,252680,9452,309425
132856	79940
132857	79940
1329	11249
13294	35032,872
13295	872
133	226,8665,9913,44912,21208,24684,13537,9315,37834
13301	49948
13307	13490,873
13309	39437
1330999	259693
1331	752,245846,1771
13312	10999
1331425	44639
1331652	287903
133168	192577
133212	66942
13324	874,3482
13325	874
13326	5769
1333	17578,13849,62728,119450,125123,2309
13333	8293,42222,161795
1333665	278316
1334169	162396
133511	119657
1336	1735,10623,2140,10431,10796,14392,10027,1729,79,2085
133669	45767
133670	45767
1337	79,844,12289,44865
1337598	280381
133766	242575
1338	79,39851
1338420	41233
1338472	266034
13389	15037
1339	844,146,5175,220488,9550,1904,44865
1339134	280871
1339135	280871
134	25,19489,22803,4349,102382,1125,8489,117251,1677,68718,1538,16428,10048,17332,196867
1340	259943
1340976	281730
1340978	281730
1341	290864,30596,365222
134119	14275
134120	14275
134178	55306
134184	201088,220488
13420	10776,10132
1342236	258755
1342237	258755
134235	176077
1342895	310569
134365	76487
13445	11544,111794
13446	9902,10985,1588,14033
134488	299553,308529
134708	50037
13472	14175
13473	27380,80468
134793	33106
1348957	241251
1349417	123678
1350973	55720
13514	17139
1352	86837,8416
1352028	345911
1352046	304410
13524	16448,13370
13525	8963
13526	73511
1354256	286939
1354401	459488
13548	1412,61337,10685,10395,10384,11013
1354870	299245
13549	10400,2649,8011,11804
13550	31166,75033,9884,11980,190847,20156,68412,34769,55465
135553	46252
1356402	248402
13565	5925
135650	5822
135651	166424,76726,157354,225565,312221,20857
135665	62116
1357480	299245
13576	887
13577	887
13578	27686,887
135798	18925
13593	49951
1360427	290391
1360428	290391
13633	9427,2135,889
136347	46420
136348	46420
13635	889
13640	11072
13652	377
136532	59457
1366352	294086
1367074	292483
1367322	426469
1367884	426067
136796	97370
13688	304410,71157
1370	8078,11249,11932,38033
137026	36095
1371398	277216
1372	188927,49049,310706,87421,10844,2789,77951,8814,38321
1372346	295914
1372348	295914
1372349	295914
137240	159770
1372459	206563
1372462	206563
1372463	206563
13726	44896,8536,11519,10193
13728	42618
137391	46727
1374148	235271
1374149	235271
137469	42151
137471	42151
1374979	1779
1374980	1779
1376003	193603
137748	71805
13784	11426,3482,22013,821,40494
137919	45958
137920	45958
1379277	361475
138	755
138009	41233
138010	118957
1381175	287948
13819	10895
1382112	254472
1382818	40658
1383622	286939
1384726	302579
13848	3082
1385058	277685
1385063	206197,298312
1388079	180383
1388314	323677
139	9620,13079,24,4551,77875,680,4474,22805,393,9899
13904	905
1390485	306667
13905	905
13906	905
139077	47534
139135	47607
139147	47607
139148	47607
13918	816,9849,1636,12771
13919	10803,30379,29064,817,816
13920	10152
13922	818,50321,13064,7501,10762,22949,6552,9896,1415
1393177	227973
1393179	227973
1393826	370464
13950	325373,10981
1395095	65749
1395443	125052
1396420	40963
139654	395766
1396573	111794
1397778	310131
139811	162396
14	12
140	24,10550,8584,10133,186,4327,9471,14396,97430
14011	14778,121826
140152	39183
1401536	299245
140172	42497
14027	3082
140529	48463
140530	48463
14061	71547,113464,15708
1407967	375290
141	13282,14854,393,14729
14101	11011,15301
14103	9671
14104	19933,9099,9279
141076	260778
141226	146203
141373	41436
141433	198062
141463	76487
1414734	278927
141687	67675
141715	14283
141716	14283
1417798	331592
141999	46146
142000	46146
1420622	322194
1420627	322194
1422517	294272
1423440	295886
142365	44603
1423672	320146
142368	73191
142389	77951
1425420	267935
14261	27759
142636	109417
1427424	287625
1427425	287625
1427426	287625
14276	391
1427888	308529
142798	49787
1428	159014,7944
1428378	117942
1428379	117942
1428381	117942
1429	7944
142906	48035
142930	48035
1429674	326576
142995	15049,50538
1430	7944
143017	31064
1430438	293644
143056	26791
14324	10414
143240	291870,112949
143242	378200
143272	13898
143273	13898
143274	13898
143307	50037
14331	75674
143330	18736
143419	57294
14343	913,257211,6950,242582,17711,2185,8012
143432	25784
143433	25784
14344	1499
1434677	193603
1434687	312793
143667	110402
14371	26672
1438026	370464
14386	818,14299,1125
1440057	394047
1440182	330770
14405	4232,4233,3049,4234,41446,14113,1424,9907,12138
14406	10385,32316,9535,6023,10783,9932,55561
14407	2157,31668
14408	2122,10563,12771,2069,16996
14409	23570,80321,10527,6068,953
14414	813
14415	813
14416	813
144286	48340
144292	13538
144301	69270
14438	3082
144532	89540
14464	11186,103903,10803
14500	24973,22013,29912
14501	89861
14502	51130
14503	11843
1450865	408429
145116	226354
145143	227707
1451500	344466
1451543	385736
145184	39055
145247	118957
14528	29996
145345	239897
14541	10585,72387
1455870	201132
1455871	201132
1455872	201132
14563	22649
145836	51588
1459	9355
14591	978
14592	38940
1459885	290825
146028	52462
146029	52462
146030	52462
146031	33693
146032	33693
14606	979
1461	6415,4944,27579,158852,4566,22947,415,152760,49047,10315,6623,1389,134,10316,65057,4942,161,270487,11775,298,2133,163,182,231,755,303858,10313
1462	27023,134,8326
1462533	211086
1462534	211086
1462535	211086
146268	323270
146269	323270
14639	10970,12535,957,10156
1465324	318850
146598	15581
1466	10535,310933
1467369	57876
1467370	57876
146957	185008
14698	11015,951,8850
14699	951,13853
147	9366,46256,173224,191229,500,9348
14700	193603
14701	2428
14702	8839,1578
14704	219716
1471	11932
147119	7305
1471194	356216
1476748	105864
147721	39210
1477724	385383
14782	9003
1478271	345003
14792	9281
14794	985
14795	985
148101	18885
148104	13187
14812	3482
14821	1051
14830	10776
14831	10514
14837	25113
1485124	347764
1485125	347764
14852	10925
1486158	344466
1486161	344466
1487	24356
1487594	124606
14882	990
14886	1090,4257,13778
14887	22908,18530,12877,9709,49020
14888	4958
1488908	343795
14892	84355,14976
1490	9459
1491689	283445
149484	44943
1494890	40920
1498757	331592
1499081	355629
1499082	355629
1499083	355629
150	254473,342502
1500111	433715
150061	55306
15007	10929,1018
15008	1018
15009	50647
15010	36047
1501365	323271
1502429	356216
1502430	356216
15033	7553,38073,77951,8922,12819,290825,271185,16871,1571,258509,22327,246403,36419
1503569	357441
1503570	357441
1504623	357837
1504624	357837
150810	54518
15087	16016
15091	244534,1024
15092	1024
150954	291362
151019	54702
151021	54702
151022	54702
15110	10185,35169,5689
15111	8831,11667,37498,326284,10413,9594,10861,256687,11690,10366
15112	9588,12154,10806,37821
151180	40185
151192	24264
15122	53256
151254	82679
1512789	362105
1513149	426469
15140	25388
151433	79587
1514635	361398
15152	8587,13490,24227,9387
1515534	89750
1515535	89750
1515536	89750
1516030	65203
1518	9562,1636,644
1519318	362765
1519320	362765
15196	9991,14778
152302	139715
1523137	364083
1523142	364083
15232	38363,145220,18615,82703
15234	10212,39180,4234,4233,20697,41446,8869,47686,4232
1523611	370662
1524	10890
152416	86549
15250	9515,6963,2755,8669,24071,41469,11313,2771
15254	48217
1525959	365052,365052
152713	27686
15274	14444,20694,16340
15277	10218,15745,109431,10029
1527843	360188
1527845	360188
1527846	360188
15286	9398,9472
1529012	380733
15293	1088,2447
15294	1088
15295	1088
152970	62204
15309	9067
1532	153,11545,278927,10890,44718,137,239563,9414,9513,421,9647,8920
15320	6623
1532383	366967
1532384	366967
1532385	366967
1532950	18570
1533	59728,712,137,9292,9304,1412,37718,14177
15336	45054,955,1620,9454
15338	55420
1534	15489,137
15370	10220,1090,100975
15395	47890
154000	184345,139038,66468,21724
15423	27404
15424	9357,4379
154341	28353
15440	58574
154472	158752
1547858	367551
154950	37694
154955	376004
15497	1116
15498	67913,1116
155	9615,31306
15500	948
155018	77934
1552148	273899
15531	9707,49471,3050,10567,925
15532	925
15533	2251,115872,11876
15543	88036,15670,9918,13435,12412,1123,1550
15544	1123
155488	31246
15555	14405,25769,11588,244316,11007,1544,17711,5494,6282
15556	40247,267935,23168,328425,157353,5038,45658,77949
1555912	318040
1555913	318040
1555914	318040
155621	277685
15563	10198
15565	12837,175541,75033
15566	288980,14655,215918
155752	114635
15576	2196,4348
15577	41216
1557921	228203
1562	39563,243
1562418	354624
1562420	354624
1562478	79120
156509	36584
15655	15582
15659	11901
1566670	361475
15684	6615,29963,13132
156962	328111
